Desc,Exp,Y_Val,Y_Pred
week_2048,0,1,0.8973583380381266
week_2048,0,1,0.9272949761814542
week_2048,0,1,0.9272949761814542
week_2048,0,1,0.8973583380381266
week_2048,0,1,0.9272949761814542
week_2048,0,1,0.7608018517494202
week_2048,0,1,0.7608018517494202
week_2048,0,1,0.9272949761814542
week_2048,0,1,0.9272949761814542
week_2048,0,1,0.8973583380381266
week_2048,0,1,0.9272949761814542
week_2048,0,1,0.7608018517494202
week_2048,0,1,0.9272949761814542
week_2048,0,1,0.7608018517494202
week_2048,0,1,0.8973583380381266
week_2048,0,1,0.7608018517494202
week_2048,0,1,0.9272949761814542
week_2048,0,1,0.9272949761814542
week_2048,0,1,0.8973583380381266
week_2048,0,1,0.7608018517494202
week_2048,0,1,0.8973583380381266
week_2048,0,1,0.9272949761814542
week_2048,0,1,0.9272949761814542
week_2048,0,1,0.7608018517494202
week_2048,0,1,0.7608018517494202
week_2048,0,1,0.7608018517494202
week_2048,0,1,0.7608018517494202
week_2048,0,1,0.7608018517494202
week_2048,0,1,0.8973583380381266
week_2048,0,1,0.9272949761814542
week_2048,0,1,0.7608018517494202
week_2048,0,1,0.9272949761814542
week_2048,0,1,0.8973583380381266
week_2048,0,1,0.9272949761814542
week_2048,0,1,0.8973583380381266
week_2048,0,1,0.7608018517494202
week_2048,0,1,0.6857836809423234
week_2048,0,1,0.6857836809423234
week_2048,0,1,0.9716642697652181
week_2048,0,1,0.6982717514038086
week_2048,0,1,0.9716642697652181
week_2048,0,1,0.7209692862298753
week_2048,0,1,0.7209692862298753
week_2048,0,1,0.6982717514038086
week_2048,0,1,0.4617783957057529
week_2048,0,1,0.8545072476069132
week_2048,0,1,0.8545072476069132
week_2048,0,1,0.4617783957057529
week_2048,0,1,0.8545072476069132
week_2048,0,1,0.8545072476069132
week_2048,0,1,0.6982717514038086
week_2048,0,1,0.9716642697652181
week_2048,0,1,0.4617783957057529
week_2048,0,1,0.6982717514038086
week_2048,0,1,0.6982717514038086
week_2048,0,1,0.8545072476069132
week_2048,0,1,0.6576097442044152
week_2048,0,1,0.6982717514038086
week_2048,0,1,0.6982717514038086
week_2048,0,1,0.6576097442044152
week_2048,0,1,0.8545072476069132
week_2048,0,1,0.6576097442044152
week_2048,0,1,0.8545072476069132
week_2048,0,1,0.6576097442044152
week_2048,0,1,0.6576097442044152
week_2048,0,1,0.6982717514038086
week_2048,0,1,0.6857836809423234
week_2048,0,1,0.6857836809423234
week_2048,0,1,0.6576097442044152
week_2048,0,1,0.4617783957057529
week_2048,0,1,0.9716642697652181
week_2048,0,1,0.6857836809423234
week_2048,0,1,0.4617783957057529
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.8817639615800645
week_2048,0,1,0.9835682776239183
week_2048,0,1,0.6542080806361305
week_2048,0,1,0.8391116989983453
week_2048,0,1,0.8391116989983453
week_2048,0,1,0.9835682776239183
week_2048,0,1,0.7431504395272996
week_2048,0,1,0.6542080806361305
week_2048,0,1,0.9835682776239183
week_2048,0,1,0.6542080806361305
week_2048,0,1,0.9835682776239183
week_2048,0,1,0.9835682776239183
week_2048,0,1,0.9835682776239183
week_2048,0,1,0.7431504395272996
week_2048,0,1,0.6542080806361305
week_2048,0,1,0.7431504395272996
week_2048,0,1,0.7431504395272996
week_2048,0,1,0.8391116989983453
week_2048,0,1,0.8391116989983453
week_2048,0,1,0.7431504395272996
week_2048,0,1,0.7431504395272996
week_2048,0,1,0.9835682776239183
week_2048,0,1,0.8391116989983453
week_2048,0,1,0.6542080806361305
week_2048,0,1,0.7431504395272996
week_2048,0,1,0.7431504395272996
week_2048,0,1,0.8391116989983453
week_2048,0,1,0.7431504395272996
week_2048,0,1,0.8391116989983453
week_2048,0,1,0.6542080806361305
week_2048,0,1,0.8391116989983453
week_2048,0,1,0.7431504395272996
week_2048,0,1,0.7431504395272996
week_2048,0,1,0.8391116989983453
week_2048,0,1,0.7431504395272996
week_2048,0,1,0.9835682776239183
week_2048,0,1,0.6542080806361305
week_2048,0,1,0.6542080806361305
week_2048,0,1,0.553170684311125
week_2048,0,1,0.44069916506608325
week_2048,0,1,0.9595944020483229
week_2048,0,1,0.7179479135407342
week_2048,0,1,0.8991384307543436
week_2048,0,1,0.553170684311125
week_2048,0,1,0.553170684311125
week_2048,0,1,0.44069916506608325
week_2048,0,1,0.7179479135407342
week_2048,0,1,0.9595944020483229
week_2048,0,1,0.553170684311125
week_2048,0,1,0.553170684311125
week_2048,0,1,0.44069916506608325
week_2048,0,1,0.553170684311125
week_2048,0,1,0.9595944020483229
week_2048,0,1,0.9595944020483229
week_2048,0,1,0.7179479135407342
week_2048,0,1,0.9595944020483229
week_2048,0,1,0.553170684311125
week_2048,0,1,0.9595944020483229
week_2048,0,1,0.7179479135407342
week_2048,0,1,0.553170684311125
week_2048,0,1,0.7179479135407342
week_2048,0,1,0.8991384307543436
week_2048,0,1,0.553170684311125
week_2048,0,1,0.7179479135407342
week_2048,0,1,0.7179479135407342
week_2048,0,1,0.7179479135407342
week_2048,0,1,0.8991384307543436
week_2048,0,1,0.7179479135407342
week_2048,0,1,0.7179479135407342
week_2048,0,1,0.44069916506608325
week_2048,0,1,0.8991384307543436
week_2048,0,1,0.44069916506608325
week_2048,0,1,0.9595944020483229
week_2048,0,1,0.44069916506608325
week_2048,0,1,0.9595944020483229
week_2048,0,1,0.8294261031680636
week_2048,0,1,0.4117654363314311
week_2048,0,1,0.8294261031680636
week_2048,0,1,0.9778961539268494
week_2048,0,1,0.9778961539268494
week_2048,0,1,0.9796862734688653
week_2048,0,1,0.9778961539268494
week_2048,0,1,0.613139808177948
week_2048,0,1,0.9746118916405572
week_2048,0,1,0.9778961539268494
week_2048,0,1,0.9778961539268494
week_2048,0,1,0.9796862734688653
week_2048,0,1,0.2998360726568434
week_2048,0,1,0.613139808177948
week_2048,0,1,0.2998360726568434
week_2048,0,1,0.9778961539268494
week_2048,0,1,0.613139808177948
week_2048,0,1,0.4117654363314311
week_2048,0,1,0.9778961539268494
week_2048,0,1,0.613139808177948
week_2048,0,1,0.9746118916405572
week_2048,0,1,0.9746118916405572
week_2048,0,1,0.9778961539268494
week_2048,0,1,0.613139808177948
week_2048,0,1,0.9746118916405572
week_2048,0,1,0.9778961539268494
week_2048,0,1,0.9796862734688653
week_2048,0,1,0.9778961539268494
week_2048,0,1,0.9746118916405572
week_2048,0,1,0.2998360726568434
week_2048,0,1,0.9746118916405572
week_2048,0,1,0.613139808177948
week_2048,0,1,0.9746118916405572
week_2048,0,1,0.613139808177948
week_2048,0,1,0.9778961539268494
week_2048,0,1,0.8294261031680636
week_2048,0,1,0.9778961539268494
week_2048,0,1,0.6179027590486739
week_2048,0,1,0.7431005636850992
week_2048,0,1,0.3103552791807387
week_2048,0,1,0.2687557165821393
week_2048,0,1,0.7108587953779433
week_2048,0,1,0.6144537263446384
week_2048,0,1,0.7431005636850992
week_2048,0,1,0.663908859093984
week_2048,0,1,0.7108587953779433
week_2048,0,1,0.4348919375075234
week_2048,0,1,0.6591205729378594
week_2048,0,1,0.6144537263446384
week_2048,0,1,0.6179027590486739
week_2048,0,1,0.5785939925246768
week_2048,0,1,0.4617160889837477
week_2048,0,1,0.4971931576728821
week_2048,0,1,0.4617160889837477
week_2048,0,1,0.4971931576728821
week_2048,0,1,0.42545265952746075
week_2048,0,1,0.6179027590486739
week_2048,0,1,0.3963627881473965
week_2048,0,1,0.7160043054156833
week_2048,0,1,0.41792504654990303
week_2048,0,1,0.4971931576728821
week_2048,0,1,0.5625866717762418
week_2048,0,1,0.7160043054156833
week_2048,0,1,0.4971931576728821
week_2048,0,1,0.4971931576728821
week_2048,0,1,0.6144537263446384
week_2048,0,1,0.6179027590486739
week_2048,0,1,0.5785939925246768
week_2048,0,1,0.4348919375075234
week_2048,0,1,0.3103552791807387
week_2048,0,1,0.5625866717762418
week_2048,0,1,0.5785939925246768
week_2048,0,1,0.41792504654990303
week_2048,0,1,0.3650605214966668
week_2048,0,1,0.8236139880286323
week_2048,0,1,0.23995324307017857
week_2048,0,1,0.23995324307017857
week_2048,0,1,0.8236139880286323
week_2048,0,1,0.8236139880286323
week_2048,0,1,0.8236139880286323
week_2048,0,1,0.8777099781566196
week_2048,0,1,0.5566692981455061
week_2048,0,1,0.8236139880286323
week_2048,0,1,0.8777099781566196
week_2048,0,1,0.8777099781566196
week_2048,0,1,0.9784639941321479
week_2048,0,1,0.500709056854248
week_2048,0,1,0.442618234290017
week_2048,0,1,0.5566692981455061
week_2048,0,1,0.500709056854248
week_2048,0,1,0.5566692981455061
week_2048,0,1,0.8236139880286323
week_2048,0,1,0.23995324307017857
week_2048,0,1,0.23995324307017857
week_2048,0,1,0.8777099781566196
week_2048,0,1,0.8777099781566196
week_2048,0,1,0.8236139880286323
week_2048,0,1,0.9784639941321479
week_2048,0,1,0.8777099781566196
week_2048,0,1,0.8236139880286323
week_2048,0,1,0.3721672362751431
week_2048,0,1,0.8777099781566196
week_2048,0,1,0.500709056854248
week_2048,0,1,0.3721672362751431
week_2048,0,1,0.8777099781566196
week_2048,0,1,0.442618234290017
week_2048,0,1,0.8236139880286323
week_2048,0,1,0.23995324307017857
week_2048,0,1,0.500709056854248
week_2048,0,1,0.9582491252157423
week_2048,0,1,0.9582491252157423
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.9646598829163445
week_2048,0,1,0.7294015487035116
week_2048,0,1,0.7294015487035116
week_2048,0,1,0.9384135670132108
week_2048,0,1,0.9226490921444364
week_2048,0,1,0.9226490921444364
week_2048,0,1,0.7294015487035116
week_2048,0,1,0.7294015487035116
week_2048,0,1,0.9384135670132108
week_2048,0,1,0.7294015487035116
week_2048,0,1,0.9226490921444364
week_2048,0,1,0.9226490921444364
week_2048,0,1,0.9226490921444364
week_2048,0,1,0.7294015487035116
week_2048,0,1,0.9226490921444364
week_2048,0,1,0.9226490921444364
week_2048,0,1,0.9384135670132108
week_2048,0,1,0.9384135670132108
week_2048,0,1,0.7294015487035116
week_2048,0,1,0.9226490921444364
week_2048,0,1,0.9226490921444364
week_2048,0,1,0.9384135670132108
week_2048,0,1,0.9226490921444364
week_2048,0,1,0.7294015487035116
week_2048,0,1,0.9226490921444364
week_2048,0,1,0.7294015487035116
week_2048,0,1,0.7294015487035116
week_2048,0,1,0.9384135670132108
week_2048,0,1,0.9226490921444364
week_2048,0,1,0.9226490921444364
week_2048,0,1,0.7294015487035116
week_2048,0,1,0.7294015487035116
week_2048,0,1,0.9384135670132108
week_2048,0,1,0.9384135670132108
week_2048,0,1,0.9384135670132108
week_2048,0,1,0.9226490921444364
week_2048,0,1,0.9384135670132108
week_2048,0,1,0.9384135670132108
week_2048,0,1,0.9465652373101976
week_2048,0,1,0.9465652373101976
week_2048,0,1,0.5057481792238023
week_2048,0,1,0.5057481792238023
week_2048,0,1,0.9465652373101976
week_2048,0,1,0.9465652373101976
week_2048,0,1,0.5057481792238023
week_2048,0,1,0.6729816628826989
week_2048,0,1,0.5057481792238023
week_2048,0,1,0.5057481792238023
week_2048,0,1,0.9465652373101976
week_2048,0,1,0.9465652373101976
week_2048,0,1,0.6729816628826989
week_2048,0,1,0.6729816628826989
week_2048,0,1,0.5057481792238023
week_2048,0,1,0.9465652373101976
week_2048,0,1,0.6729816628826989
week_2048,0,1,0.9465652373101976
week_2048,0,1,0.6729816628826989
week_2048,0,1,0.5057481792238023
week_2048,0,1,0.9465652373101976
week_2048,0,1,0.9465652373101976
week_2048,0,1,0.9465652373101976
week_2048,0,1,0.9465652373101976
week_2048,0,1,0.6729816628826989
week_2048,0,1,0.6729816628826989
week_2048,0,1,0.5057481792238023
week_2048,0,1,0.6729816628826989
week_2048,0,1,0.6729816628826989
week_2048,0,1,0.5057481792238023
week_2048,0,1,0.6729816628826989
week_2048,0,1,0.6729816628826989
week_2048,0,1,0.5057481792238023
week_2048,0,1,0.6729816628826989
week_2048,0,1,0.9465652373101976
week_2048,0,1,0.9465652373101976
week_2048,0,1,0.6729816628826989
week_2048,0,1,0.7367065880033705
week_2048,0,1,0.4881672097576989
week_2048,0,1,0.4685699807273017
week_2048,0,1,0.5103982786337534
week_2048,0,1,0.4881672097576989
week_2048,0,1,0.7415936787923177
week_2048,0,1,0.48271823591656154
week_2048,0,1,0.48368772202067906
week_2048,0,1,0.5081472330623202
week_2048,0,1,0.7415936787923177
week_2048,0,1,0.6567020879851447
week_2048,0,1,0.4685699807273017
week_2048,0,1,0.49973072939448887
week_2048,0,1,0.7536458174387614
week_2048,0,1,0.48368772202067906
week_2048,0,1,0.7367065880033705
week_2048,0,1,0.6599866814083524
week_2048,0,1,0.48368772202067906
week_2048,0,1,0.6567020879851447
week_2048,0,1,0.48271823591656154
week_2048,0,1,0.7536458174387614
week_2048,0,1,0.7536458174387614
week_2048,0,1,0.5103982786337534
week_2048,0,1,0.7668867641025119
week_2048,0,1,0.4685699807273017
week_2048,0,1,0.48271823591656154
week_2048,0,1,0.7367065880033705
week_2048,0,1,0.48368772202067906
week_2048,0,1,0.49973072939448887
week_2048,0,1,0.4881672097576989
week_2048,0,1,0.49973072939448887
week_2048,0,1,0.5103982786337534
week_2048,0,1,0.7415936787923177
week_2048,0,1,0.7668867641025119
week_2048,0,1,0.7367065880033705
week_2048,0,1,0.49973072939448887
week_2048,0,1,0.7415936787923177
week_2048,0,1,0.637333999077479
week_2048,0,1,0.8714711666107178
week_2048,0,1,0.5525671872827742
week_2048,0,1,0.432646448413531
week_2048,0,1,0.5525671872827742
week_2048,0,1,0.432646448413531
week_2048,0,1,0.7284265259901682
week_2048,0,1,0.5525671872827742
week_2048,0,1,0.7284265259901682
week_2048,0,1,0.637333999077479
week_2048,0,1,0.7586258815394508
week_2048,0,1,0.8714711666107178
week_2048,0,1,0.5525671872827742
week_2048,0,1,0.637333999077479
week_2048,0,1,0.7586258815394508
week_2048,0,1,0.637333999077479
week_2048,0,1,0.8714711666107178
week_2048,0,1,0.637333999077479
week_2048,0,1,0.8714711666107178
week_2048,0,1,0.5525671872827742
week_2048,0,1,0.5525671872827742
week_2048,0,1,0.432646448413531
week_2048,0,1,0.7284265259901682
week_2048,0,1,0.7586258815394508
week_2048,0,1,0.637333999077479
week_2048,0,1,0.637333999077479
week_2048,0,1,0.8714711666107178
week_2048,0,1,0.5525671872827742
week_2048,0,1,0.432646448413531
week_2048,0,1,0.5525671872827742
week_2048,0,1,0.7284265259901682
week_2048,0,1,0.7284265259901682
week_2048,0,1,0.7586258815394508
week_2048,0,1,0.432646448413531
week_2048,0,1,0.637333999077479
week_2048,0,1,0.7586258815394508
week_2048,0,1,0.432646448413531
week_2048,0,1,0.8120748069551256
week_2048,0,1,0.866417321893904
week_2048,0,1,0.866417321893904
week_2048,0,1,0.5548377931118011
week_2048,0,1,0.866417321893904
week_2048,0,1,0.5548377931118011
week_2048,0,1,0.866417321893904
week_2048,0,1,0.866417321893904
week_2048,0,1,0.5548377931118011
week_2048,0,1,0.5548377931118011
week_2048,0,1,0.8120748069551256
week_2048,0,1,0.8120748069551256
week_2048,0,1,0.5548377931118011
week_2048,0,1,0.5548377931118011
week_2048,0,1,0.5548377931118011
week_2048,0,1,0.866417321893904
week_2048,0,1,0.5548377931118011
week_2048,0,1,0.8120748069551256
week_2048,0,1,0.866417321893904
week_2048,0,1,0.8120748069551256
week_2048,0,1,0.5548377931118011
week_2048,0,1,0.866417321893904
week_2048,0,1,0.8120748069551256
week_2048,0,1,0.5548377931118011
week_2048,0,1,0.866417321893904
week_2048,0,1,0.5548377931118011
week_2048,0,1,0.5548377931118011
week_2048,0,1,0.866417321893904
week_2048,0,1,0.8120748069551256
week_2048,0,1,0.8120748069551256
week_2048,0,1,0.5548377931118011
week_2048,0,1,0.5548377931118011
week_2048,0,1,0.5548377931118011
week_2048,0,1,0.5548377931118011
week_2048,0,1,0.5548377931118011
week_2048,0,1,0.5548377931118011
week_2048,0,1,0.866417321893904
week_2048,0,1,0.5208006070719825
week_2048,0,1,0.6468154225084517
week_2048,0,1,0.26101139850086635
week_2048,0,1,0.45353834827740985
week_2048,0,1,0.45353834827740985
week_2048,0,1,0.6185632646083832
week_2048,0,1,0.1607698839571741
week_2048,0,1,0.6185632646083832
week_2048,0,1,0.5323956741227044
week_2048,0,1,0.6468154225084517
week_2048,0,1,0.6185632646083832
week_2048,0,1,0.8633514377805922
week_2048,0,1,0.6468154225084517
week_2048,0,1,0.5770106315612793
week_2048,0,1,0.6185632646083832
week_2048,0,1,0.5900853474934896
week_2048,0,1,0.5208006070719825
week_2048,0,1,0.8633514377805922
week_2048,0,1,0.8633514377805922
week_2048,0,1,0.8633514377805922
week_2048,0,1,0.8633514377805922
week_2048,0,1,0.1607698839571741
week_2048,0,1,0.5770106315612793
week_2048,0,1,0.37112346291542053
week_2048,0,1,0.5208006070719825
week_2048,0,1,0.37112346291542053
week_2048,0,1,0.1607698839571741
week_2048,0,1,0.5323956741227044
week_2048,0,1,0.37112346291542053
week_2048,0,1,0.1607698839571741
week_2048,0,1,0.5770106315612793
week_2048,0,1,0.8633514377805922
week_2048,0,1,0.8633514377805922
week_2048,0,1,0.1607698839571741
week_2048,0,1,0.6185632646083832
week_2048,0,1,0.26101139850086635
week_2048,0,1,0.5770106315612793
week_2048,0,1,0.8613495031992594
week_2048,0,1,0.46228323380152386
week_2048,0,1,0.46228323380152386
week_2048,0,1,0.5033156706227196
week_2048,0,1,0.8613495031992594
week_2048,0,1,0.46228323380152386
week_2048,0,1,0.5033156706227196
week_2048,0,1,0.8613495031992594
week_2048,0,1,0.951107296678755
week_2048,0,1,0.5033156706227196
week_2048,0,1,0.46228323380152386
week_2048,0,1,0.951107296678755
week_2048,0,1,0.8613495031992594
week_2048,0,1,0.7133289376894633
week_2048,0,1,0.7133289376894633
week_2048,0,1,0.7848959962526957
week_2048,0,1,0.5033156706227196
week_2048,0,1,0.951107296678755
week_2048,0,1,0.7848959962526957
week_2048,0,1,0.5033156706227196
week_2048,0,1,0.46228323380152386
week_2048,0,1,0.7848959962526957
week_2048,0,1,0.7133289376894633
week_2048,0,1,0.5033156706227196
week_2048,0,1,0.46228323380152386
week_2048,0,1,0.5033156706227196
week_2048,0,1,0.5033156706227196
week_2048,0,1,0.8613495031992594
week_2048,0,1,0.5033156706227196
week_2048,0,1,0.7133289376894633
week_2048,0,1,0.8613495031992594
week_2048,0,1,0.5033156706227196
week_2048,0,1,0.8613495031992594
week_2048,0,1,0.7133289376894633
week_2048,0,1,0.8613495031992594
week_2048,0,1,0.7133289376894633
week_2048,0,1,0.46228323380152386
week_2048,0,1,0.6212443941169314
week_2048,0,1,0.4483801656299167
week_2048,0,1,0.45118527279959786
week_2048,0,1,0.3591590192582872
week_2048,0,1,0.3591590192582872
week_2048,0,1,0.5379513750473658
week_2048,0,1,0.42765579124291736
week_2048,0,1,0.38402297761705184
week_2048,0,1,0.7469908661312528
week_2048,0,1,0.37633991572591996
week_2048,0,1,0.45095750358369613
week_2048,0,1,0.466739222407341
week_2048,0,1,0.4565688769022624
week_2048,0,1,0.37633991572591996
week_2048,0,1,0.4565688769022624
week_2048,0,1,0.5379513750473658
week_2048,0,1,0.4565688769022624
week_2048,0,1,0.6212443941169314
week_2048,0,1,0.45095750358369613
week_2048,0,1,0.4483801656299167
week_2048,0,1,0.6412789987193214
week_2048,0,1,0.37633991572591996
week_2048,0,1,0.5307476156287723
week_2048,0,1,0.6212443941169314
week_2048,0,1,0.3591590192582872
week_2048,0,1,0.38402297761705184
week_2048,0,1,0.3591590192582872
week_2048,0,1,0.4565688769022624
week_2048,0,1,0.44206898079978096
week_2048,0,1,0.4483801656299167
week_2048,0,1,0.45095750358369613
week_2048,0,1,0.40350358850426143
week_2048,0,1,0.45118527279959786
week_2048,0,1,0.40350358850426143
week_2048,0,1,0.4483801656299167
week_2048,0,1,0.3591590192582872
week_2048,0,1,0.36417005956172943
week_2048,0,1,0.82355554567443
week_2048,0,1,0.6645559834109412
week_2048,0,1,0.4083254320753945
week_2048,0,1,0.42906348076131606
week_2048,0,1,0.5884199274910821
week_2048,0,1,0.5865046183268229
week_2048,0,1,0.5470867620574104
week_2048,0,1,0.5616018573443095
week_2048,0,1,0.82355554567443
week_2048,0,1,0.5597084197733138
week_2048,0,1,0.5616018573443095
week_2048,0,1,0.5616018573443095
week_2048,0,1,0.6933391955163744
week_2048,0,1,0.5865046183268229
week_2048,0,1,0.6645559834109412
week_2048,0,1,0.82355554567443
week_2048,0,1,0.3149037121070756
week_2048,0,1,0.6933391955163744
week_2048,0,1,0.5884199274910821
week_2048,0,1,0.5865046183268229
week_2048,0,1,0.40833016236623126
week_2048,0,1,0.5616018573443095
week_2048,0,1,0.4651855031649272
week_2048,0,1,0.4386717776457469
week_2048,0,1,0.7065000931421915
week_2048,0,1,0.41538002093633014
week_2048,0,1,0.6122563547558255
week_2048,0,1,0.5616018573443095
week_2048,0,1,0.3466528322961595
week_2048,0,1,0.5865046183268229
week_2048,0,1,0.7065000931421915
week_2048,0,1,0.5884199274910821
week_2048,0,1,0.5597084197733138
week_2048,0,1,0.6122563547558255
week_2048,0,1,0.6645559834109412
week_2048,0,1,0.372460780872239
week_2048,0,1,0.6122563547558255
week_2048,0,1,0.8498561448521085
